"Date","Price","Open","High","Low","Vol.","Change %"
"06/27/2021","42.89","30.34","42.89","29.83","4.77M","41.60%"
"06/26/2021","30.29","31.13","32.83","28.90","2.34M","-2.85%"
"06/25/2021","31.18","34.60","35.67","31.18","2.24M","-9.94%"
"06/24/2021","34.62","37.56","37.91","34.55","2.21M","-8.29%"
"06/23/2021","37.75","34.40","39.73","34.40","2.19M","9.71%"
"06/22/2021","34.41","36.89","38.90","33.79","2.32M","-6.67%"
"06/21/2021","36.87","47.14","47.14","36.87","2.44M","-21.55%"
"06/20/2021","47.00","48.70","49.54","45.50","1.46M","-3.53%"
"06/19/2021","48.72","48.21","54.22","47.53","1.74M","1.08%"
"06/18/2021","48.20","54.10","54.77","48.20","1.31M","-10.91%"
"06/17/2021","54.10","55.30","58.53","52.37","1.39M","-2.28%"
"06/16/2021","55.36","60.39","60.39","55.13","1.32M","-8.34%"
"06/15/2021","60.40","66.70","67.70","60.01","1.80M","-9.59%"
"06/14/2021","66.81","64.82","69.39","62.90","1.59M","3.68%"
"06/13/2021","64.44","60.88","64.44","58.16","2.04M","6.14%"
"06/12/2021","60.71","58.50","63.62","54.61","2.18M","4.31%"
"06/11/2021","58.20","66.50","69.20","58.20","2.12M","-12.43%"
"06/10/2021","66.46","82.04","82.59","66.46","2.10M","-18.46%"
"06/09/2021","81.51","81.10","84.65","77.80","1.23M","0.14%"
"06/08/2021","81.40","91.13","92.24","79.58","1.08M","-11.52%"
"06/07/2021","92.00","104.50","106.18","92.00","819.32K","-11.95%"
"06/06/2021","104.49","104.12","106.29","103.60","511.99K","-0.21%"
"06/05/2021","104.71","109.69","113.34","104.23","755.22K","-3.69%"
"06/04/2021","108.72","124.50","124.50","108.50","1.33M","-12.65%"
"06/03/2021","124.46","107.97","128.43","106.02","1.67M","15.93%"
"06/02/2021","107.36","107.66","110.20","105.01","806.10K","-0.21%"
"06/01/2021","107.59","113.93","115.85","106.90","418.68K","-6.16%"
"05/31/2021","114.65","111.29","114.65","106.12","497.14K","3.00%"
"05/30/2021","111.31","110.77","116.90","105.54","455.96K","0.58%"
"05/29/2021","110.67","115.65","117.56","107.91","500.34K","-4.35%"
"05/28/2021","115.70","131.36","131.36","113.00","832.50K","-12.43%"
"05/27/2021","132.12","142.50","142.50","130.70","684.98K","-7.51%"
"05/26/2021","142.85","134.16","151.22","134.16","1.08M","6.70%"
"05/25/2021","133.88","146.15","146.15","129.88","1.03M","-9.34%"
"05/24/2021","147.67","143.84","153.23","136.38","1.26M","2.61%"
"05/23/2021","143.92","145.77","160.43","129.89","1.46M","-1.21%"
"05/22/2021","145.69","145.55","154.05","128.61","1.21M","-0.09%"
"05/21/2021","145.82","164.35","173.95","127.98","2.03M","-11.64%"
"05/20/2021","165.03","124.81","200.22","112.30","3.77M","34.39%"
"05/19/2021","122.80","163.20","173.21","104.12","1.27M","-25.04%"
"05/18/2021","163.81","195.99","203.14","163.81","690.51K","-16.36%"
"05/17/2021","195.84","225.29","225.29","191.82","520.74K","-12.97%"
"05/16/2021","225.02","247.07","261.67","210.50","507.33K","-8.51%"
"05/15/2021","245.95","304.09","304.24","245.95","540.02K","-19.10%"
"05/14/2021","304.01","300.78","333.54","300.75","462.21K","1.13%"
"05/13/2021","300.61","256.00","336.01","256.00","817.67K","17.51%"
