"Date","Price","Open","High","Low","Vol.","Change %"
"03/19/2023","0.262","0.259","0.269","0.257","4.82M","1.04%"
"03/18/2023","0.259","0.256","0.285","0.254","14.86M","1.57%"
"03/17/2023","0.255","0.249","0.257","0.245","6.63M","2.61%"
"03/16/2023","0.249","0.244","0.250","0.242","2.44M","1.92%"
"03/15/2023","0.244","0.268","0.270","0.241","5.16M","-8.95%"
"03/14/2023","0.268","0.263","0.275","0.255","7.67M","2.13%"
"03/13/2023","0.263","0.253","0.271","0.249","7.37M","3.63%"
"03/12/2023","0.254","0.238","0.254","0.234","3.16M","6.69%"
"03/11/2023","0.238","0.255","0.259","0.230","5.71M","-6.79%"
"03/10/2023","0.255","0.252","0.281","0.241","11.58M","0.71%"
"03/09/2023","0.253","0.242","0.310","0.241","35.85M","5.24%"
"03/08/2023","0.241","0.249","0.286","0.237","13.55M","-3.30%"
"03/07/2023","0.249","0.267","0.270","0.246","4.13M","-6.68%"
"03/06/2023","0.266","0.280","0.281","0.262","4.66M","-5.26%"
"03/05/2023","0.281","0.287","0.287","0.280","2.56M","-1.54%"
"03/04/2023","0.286","0.297","0.304","0.282","2.79M","-3.77%"
"03/03/2023","0.297","0.314","0.316","0.293","6.32M","-5.36%"
"03/02/2023","0.314","0.295","0.345","0.294","22.94M","6.38%"
"03/01/2023","0.295","0.297","0.300","0.290","4.68M","-0.74%"
"02/28/2023","0.297","0.279","0.321","0.278","18.13M","6.34%"
"02/27/2023","0.279","0.287","0.287","0.276","3.02M","-2.55%"
"02/26/2023","0.287","0.280","0.289","0.274","2.49M","2.25%"
"02/25/2023","0.280","0.294","0.294","0.272","3.83M","-4.63%"
"02/24/2023","0.294","0.290","0.304","0.286","9.55M","1.41%"
"02/23/2023","0.290","0.291","0.300","0.282","5.39M","-0.55%"
"02/22/2023","0.292","0.296","0.296","0.278","5.44M","-1.55%"
"02/21/2023","0.296","0.313","0.321","0.288","8.57M","-5.55%"
"02/20/2023","0.313","0.315","0.334","0.307","11.14M","0.00%"
"02/19/2023","0.313","0.294","0.329","0.292","12.16M","6.34%"
"02/18/2023","0.295","0.287","0.303","0.287","5.54M","2.54%"
"02/17/2023","0.287","0.281","0.291","0.279","6.18M","2.39%"
"02/16/2023","0.281","0.303","0.310","0.280","11.27M","-7.60%"
