"Date","Price","Open","High","Low","Vol.","Change %"
"07/06/2022","0.06251","0.06178","0.06288","0.06071","70.85M","1.16%"
"07/05/2022","0.06179","0.06361","0.06482","0.06018","105.03M","-2.86%"
"07/04/2022","0.06361","0.06240","0.06398","0.06031","56.19M","1.82%"
"07/03/2022","0.06247","0.06333","0.06372","0.06099","41.95M","-1.47%"
"07/02/2022","0.06341","0.06168","0.06387","0.06091","49.41M","2.79%"
"07/01/2022","0.06168","0.06331","0.06481","0.06079","81.82M","-2.58%"
"06/30/2022","0.06331","0.06469","0.06491","0.05990","102.20M","-2.12%"
"06/29/2022","0.06469","0.06604","0.06680","0.06399","75.42M","-2.04%"
"06/28/2022","0.06604","0.06984","0.07081","0.06524","82.86M","-5.44%"
"06/27/2022","0.06983","0.06872","0.07220","0.06841","88.39M","1.63%"
"06/26/2022","0.06872","0.07411","0.07570","0.06859","82.26M","-7.28%"
"06/25/2022","0.07411","0.07379","0.07547","0.07062","78.64M","0.45%"
"06/24/2022","0.07378","0.07329","0.07600","0.07251","94.32M","0.68%"
"06/23/2022","0.07328","0.06980","0.07369","0.06959","85.30M","4.99%"
"06/22/2022","0.06980","0.07371","0.07678","0.06980","182.18M","-5.31%"
"06/21/2022","0.07371","0.07060","0.07949","0.06960","141.09M","4.41%"
"06/20/2022","0.07060","0.06650","0.07420","0.06540","118.84M","6.16%"
"06/19/2022","0.06650","0.06222","0.06793","0.06020","82.94M","6.75%"
"06/18/2022","0.06230","0.06810","0.06920","0.05819","111.76M","-8.51%"
"06/17/2022","0.06810","0.06537","0.06976","0.06481","65.42M","4.44%"
"06/16/2022","0.06520","0.07209","0.07280","0.06430","62.49M","-9.45%"
"06/15/2022","0.07200","0.06736","0.07201","0.06020","118.61M","6.85%"
"06/14/2022","0.06739","0.06591","0.06829","0.06079","108.40M","2.25%"
"06/13/2022","0.06591","0.06943","0.07100","0.06089","131.83M","-5.07%"
"06/12/2022","0.06943","0.07802","0.07870","0.06938","88.44M","-11.01%"
"06/11/2022","0.07802","0.08111","0.08298","0.07490","45.38M","-3.81%"
"06/10/2022","0.08110","0.08660","0.08721","0.08031","52.66M","-6.35%"
"06/09/2022","0.08660","0.08792","0.08950","0.08620","42.77M","-1.49%"
"06/08/2022","0.08791","0.09071","0.09200","0.08712","67.87M","-3.08%"
"06/07/2022","0.09071","0.09671","0.09681","0.08880","67.56M","-6.21%"
"06/06/2022","0.09671","0.09359","0.09829","0.09341","56.05M","3.34%"
"06/05/2022","0.09359","0.09031","0.09591","0.09023","68.80M","3.63%"
"06/04/2022","0.09031","0.08861","0.09068","0.08735","27.94M","1.92%"
"06/03/2022","0.08861","0.09221","0.09299","0.08762","32.64M","-3.90%"
"06/02/2022","0.09221","0.08959","0.09298","0.08772","53.33M","2.93%"
"06/01/2022","0.08959","0.09440","0.09754","0.08829","62.41M","-5.10%"
"05/31/2022","0.09440","0.09789","0.09892","0.09280","61.58M","-3.56%"
"05/30/2022","0.09789","0.09061","0.09883","0.08960","47.18M","8.03%"
"05/29/2022","0.09061","0.08916","0.09070","0.08650","32.16M","1.64%"
"05/28/2022","0.08915","0.08700","0.09027","0.08620","40.01M","2.47%"
"05/27/2022","0.08700","0.09063","0.09300","0.08571","61.23M","-4.00%"
"05/26/2022","0.09063","0.09778","0.09921","0.08780","65.88M","-7.32%"
"05/25/2022","0.09778","0.09940","0.10097","0.09564","41.39M","-1.60%"
"05/24/2022","0.09938","0.09858","0.10062","0.09309","80.39M","0.90%"
"05/23/2022","0.09849","0.10423","0.10803","0.09748","69.30M","-5.51%"
"05/22/2022","0.10423","0.10122","0.10518","0.09899","44.14M","2.97%"
"05/21/2022","0.10122","0.09959","0.10310","0.09850","32.38M","1.63%"
"05/20/2022","0.09959","0.10358","0.10562","0.09789","61.04M","-3.84%"
"05/19/2022","0.10358","0.09900","0.10677","0.09621","72.34M","4.33%"
"05/18/2022","0.09928","0.10967","0.11029","0.09827","86.50M","-9.13%"
"05/17/2022","0.10925","0.10222","0.10964","0.09984","75.72M","6.93%"
"05/16/2022","0.10217","0.10793","0.10917","0.09810","76.51M","-5.30%"
"05/15/2022","0.10789","0.10157","0.10808","0.09720","66.92M","6.22%"
"05/14/2022","0.10157","0.09631","0.10492","0.09185","91.62M","5.46%"
"05/13/2022","0.09631","0.08680","0.10706","0.08593","184.41M","10.94%"
"05/12/2022","0.08681","0.09107","0.09701","0.07406","336.18M","-4.64%"
"05/11/2022","0.09104","0.11477","0.11972","0.08394","320.31M","-20.65%"
"05/10/2022","0.11473","0.10573","0.12188","0.10298","256.84M","8.50%"
"05/09/2022","0.10574","0.12780","0.13218","0.10532","207.21M","-17.26%"
"05/08/2022","0.12780","0.13026","0.13106","0.12454","93.89M","-1.89%"
"05/07/2022","0.13026","0.13390","0.13586","0.12651","76.81M","-2.72%"
"05/06/2022","0.13390","0.13556","0.13685","0.12879","103.89M","-1.22%"
"05/05/2022","0.13556","0.15119","0.15512","0.13282","154.52M","-10.34%"
"05/04/2022","0.15119","0.13844","0.15145","0.13737","118.72M","9.21%"
"05/03/2022","0.13843","0.13989","0.14672","0.13713","93.72M","-1.04%"
"05/02/2022","0.13988","0.14585","0.14809","0.13304","144.92M","-4.10%"
"05/01/2022","0.14585","0.14130","0.15128","0.13727","119.71M","3.19%"
"04/30/2022","0.14135","0.15872","0.16258","0.13118","196.35M","-10.95%"
"04/29/2022","0.15872","0.16979","0.17161","0.15615","85.06M","-6.52%"
"04/28/2022","0.16979","0.16937","0.17357","0.16625","66.44M","0.25%"
"04/27/2022","0.16936","0.16762","0.17417","0.16461","72.41M","0.97%"
"04/26/2022","0.16774","0.18160","0.18320","0.16420","82.72M","-7.61%"
"04/25/2022","0.18156","0.18580","0.18618","0.17151","109.77M","-2.28%"
"04/24/2022","0.18580","0.18685","0.18950","0.18397","42.84M","-0.56%"
"04/23/2022","0.18685","0.18971","0.19083","0.18637","34.94M","-1.51%"
"04/22/2022","0.18971","0.19081","0.19454","0.18690","57.98M","-0.57%"
"04/21/2022","0.19081","0.19607","0.20247","0.18574","87.42M","-2.67%"
"04/20/2022","0.19604","0.19925","0.20373","0.19259","83.10M","-1.60%"
"04/19/2022","0.19922","0.19485","0.20023","0.19223","63.39M","2.27%"
"04/18/2022","0.19480","0.19250","0.19505","0.18140","86.91M","1.14%"
"04/17/2022","0.19260","0.19811","0.19999","0.19100","47.72M","-2.81%"
"04/16/2022","0.19817","0.19988","0.20400","0.19658","63.48M","-0.85%"
"04/15/2022","0.19988","0.19626","0.20129","0.19442","54.21M","1.85%"
"04/14/2022","0.19625","0.20325","0.20536","0.19265","62.15M","-3.42%"
"04/13/2022","0.20320","0.19843","0.20410","0.19538","70.06M","2.41%"
"04/12/2022","0.19842","0.19477","0.20354","0.19243","77.32M","1.87%"
"04/11/2022","0.19477","0.20834","0.20899","0.19200","105.43M","-6.51%"
"04/10/2022","0.20834","0.21364","0.21880","0.20817","54.07M","-2.48%"
"04/09/2022","0.21364","0.20842","0.21488","0.20708","55.46M","2.51%"
"04/08/2022","0.20842","0.22264","0.22428","0.20638","82.53M","-6.39%"
"04/07/2022","0.22264","0.21048","0.22859","0.20607","169.81M","5.79%"
"04/06/2022","0.21045","0.22718","0.22720","0.20842","104.27M","-7.34%"
"04/05/2022","0.22712","0.23865","0.24041","0.22618","58.57M","-4.83%"
"04/04/2022","0.23865","0.24804","0.24821","0.22899","86.00M","-3.79%"
"04/03/2022","0.24804","0.24532","0.25021","0.24066","63.04M","1.16%"
"04/02/2022","0.24520","0.24658","0.25270","0.24288","92.79M","-0.56%"
"04/01/2022","0.24658","0.23634","0.24851","0.23027","115.65M","4.33%"
"03/31/2022","0.23634","0.25434","0.26121","0.23226","183.13M","-7.00%"
"03/30/2022","0.25412","0.25456","0.25958","0.24443","147.96M","-0.18%"
"03/29/2022","0.25458","0.23555","0.26773","0.23526","258.86M","8.20%"
"03/28/2022","0.23528","0.24241","0.25130","0.23399","159.48M","-2.94%"
"03/27/2022","0.24241","0.22709","0.24719","0.22653","131.62M","6.75%"
"03/26/2022","0.22709","0.22324","0.22718","0.22160","51.08M","1.72%"
"03/25/2022","0.22324","0.22026","0.23029","0.21691","110.62M","1.35%"
"03/24/2022","0.22026","0.21790","0.22806","0.21746","131.93M","1.08%"
"03/23/2022","0.21790","0.21481","0.21941","0.21103","94.15M","1.60%"
"03/22/2022","0.21447","0.21129","0.21991","0.20994","104.75M","1.51%"
"03/21/2022","0.21129","0.20913","0.21595","0.20529","91.37M","1.09%"
"03/20/2022","0.20900","0.21013","0.21242","0.20583","76.28M","-0.54%"
"03/19/2022","0.21014","0.20803","0.21347","0.20688","67.81M","1.00%"
"03/18/2022","0.20806","0.20529","0.20828","0.19939","40.24M","1.35%"
"03/17/2022","0.20529","0.20465","0.20906","0.20328","37.56M","0.31%"
"03/16/2022","0.20465","0.20017","0.20533","0.19414","71.39M","2.24%"
"03/15/2022","0.20016","0.20338","0.20388","0.19575","42.73M","-1.58%"
"03/14/2022","0.20337","0.19914","0.20530","0.19832","36.93M","2.04%"
"03/13/2022","0.19931","0.20534","0.20887","0.19801","27.71M","-2.94%"
"03/12/2022","0.20534","0.20542","0.21204","0.20510","23.89M","-0.02%"
"03/11/2022","0.20538","0.21638","0.21645","0.20489","40.49M","-5.09%"
"03/10/2022","0.21638","0.21274","0.22046","0.20176","73.12M","1.72%"
"03/09/2022","0.21274","0.20498","0.21540","0.20407","45.68M","3.79%"
"03/08/2022","0.20498","0.20605","0.21378","0.20147","43.45M","-0.52%"
"03/07/2022","0.20605","0.20265","0.21348","0.19812","49.78M","1.68%"
"03/06/2022","0.20265","0.21018","0.21154","0.20117","26.56M","-3.59%"
"03/05/2022","0.21018","0.20553","0.21180","0.20178","25.32M","2.26%"
"03/04/2022","0.20553","0.22110","0.22137","0.20340","43.73M","-7.04%"
"03/03/2022","0.22110","0.22280","0.22970","0.21446","81.29M","-0.77%"
"03/02/2022","0.22280","0.22723","0.22811","0.21793","97.91M","-1.90%"
"03/01/2022","0.22713","0.23050","0.23516","0.22200","133.94M","-1.48%"
"02/28/2022","0.23054","0.20974","0.23054","0.20697","100.31M","9.98%"
"02/27/2022","0.20961","0.22340","0.22530","0.20636","80.73M","-6.17%"
"02/26/2022","0.22340","0.22470","0.23200","0.21950","37.58M","-0.58%"
"02/25/2022","0.22470","0.21599","0.22830","0.21373","69.31M","4.03%"
"02/24/2022","0.21599","0.21796","0.22351","0.18730","239.11M","-0.85%"
"02/23/2022","0.21784","0.23547","0.23901","0.21774","166.09M","-7.35%"
"02/22/2022","0.23511","0.20084","0.23752","0.19499","311.04M","17.07%"
"02/21/2022","0.20084","0.21483","0.22491","0.19660","131.89M","-6.47%"
"02/20/2022","0.21472","0.23231","0.23574","0.21387","92.54M","-7.57%"
"02/19/2022","0.23231","0.22865","0.23463","0.22233","53.58M","1.60%"
"02/18/2022","0.22865","0.23454","0.24200","0.22552","77.29M","-2.51%"
"02/17/2022","0.23454","0.26078","0.26331","0.23328","113.77M","-10.03%"
"02/16/2022","0.26068","0.25890","0.26607","0.24814","100.43M","0.69%"
"02/15/2022","0.25890","0.24161","0.26527","0.24105","167.52M","7.00%"
"02/14/2022","0.24196","0.22658","0.24355","0.22135","108.49M","6.76%"
"02/13/2022","0.22663","0.23115","0.23416","0.22198","55.89M","-1.94%"
"02/12/2022","0.23113","0.23353","0.24067","0.22427","72.20M","-0.93%"
"02/11/2022","0.23329","0.24595","0.25365","0.23058","84.98M","-5.14%"
"02/10/2022","0.24594","0.25654","0.26099","0.24208","99.24M","-4.10%"
"02/09/2022","0.25645","0.25357","0.25981","0.24728","70.35M","1.14%"
"02/08/2022","0.25357","0.26078","0.26367","0.24189","116.12M","-2.77%"
"02/07/2022","0.26078","0.25819","0.26911","0.25138","108.57M","1.00%"
"02/06/2022","0.25819","0.25735","0.26069","0.24997","59.09M","0.31%"
"02/05/2022","0.25738","0.24852","0.26268","0.24735","77.52M","3.57%"
"02/04/2022","0.24852","0.23739","0.24863","0.23511","115.91M","4.69%"
"02/03/2022","0.23739","0.22038","0.24631","0.21403","209.79M","7.63%"
"02/02/2022","0.22055","0.22885","0.23402","0.21884","55.78M","-3.55%"
"02/01/2022","0.22867","0.22167","0.23407","0.22095","63.78M","3.16%"
"01/31/2022","0.22167","0.21889","0.22315","0.20831","58.55M","1.24%"
"01/30/2022","0.21896","0.22196","0.22742","0.21413","42.70M","-1.26%"
"01/29/2022","0.22175","0.21588","0.22448","0.21460","52.63M","2.72%"
"01/28/2022","0.21588","0.20840","0.21772","0.20440","58.65M","3.62%"
